TLA,Device,Network Port,Connector Type,VLAN NAME,VLAN TAG,IP Octet,IP ADDRESS,Gateway,GW Full,Mask,Mask Full,MAC Address,Switch ID,Switch Port,Switch/Port,Cable ID,Device Location,Switch Location,Serial #,Role,Bank,DL Check,NOTES
ACT01-10,Actor Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,41,10.241.208.41,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as06,Gig1/0/25,lvg-sph-fp-as06/Gig1/0/25,D6A.7075,C.52/26,C-52/44,734452102005,C2,A,TRUE,
ACT01-10,Actor Media Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,41,10.241.209.41,,,/22,255.255.252.0,,lvg-sph-fp-as07,Gig1/0/42,lvg-sph-fp-as07/Gig1/0/42,D6A.7142,C.52/26,C-51/44,734452102005,C2,A,TRUE,
ACT01-10,Actor Media Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,41,10.100.128.41,,,/23,255.255.254.0,,NET04-05,Eth1/11/3,NET04-05/Eth1/11/3,TEMP,C.52/26,C-75/38,734452102005,C2,A,TRUE,
ACT01-10,Actor Media Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,41,10.100.129.41,,,/23,255.255.254.0,,,,/,,C.52/26,,734452102005,C2,A,TRUE,
ACT01-11,Actor Media Server - R-10 chassis,Bluefield_01,QSFP28,ST2110_4 (RED),RED,242,10.238.4.242,241,10.238.4.241,/29,255.255.255.248,,lvg-sph-rv-7s-lf01,Eth1/12/3,lvg-sph-rv-7s-lf01/Eth1/12/3,SM2.7031,C.52/14,C-55/44,734452102006,C3,A,TRUE,
ACT01-11,Actor Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_4 (RED),RED,243,10.238.4.243,241,10.238.4.241,/29,255.255.255.248,,,,/,,C.52/14,,734452102006,C3,A,TRUE,
ACT01-11,Actor Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,42,233.40.10.42,,,,,,,,/,,C.52/14,,734452102006,C3,A,TRUE,
ACT01-11,Actor Media Server - R-10 chassis,Bluefield_02,QSFP28,ST2110_4 (BLU),BLU,242,10.239.4.242,241,10.239.4.241,/29,255.255.255.248,,lvg-sph-bv-7s-lf01,Eth1/12/3,lvg-sph-bv-7s-lf01/Eth1/12/3,SM2.7231,C.52/14,C-55/43,734452102006,C3,A,TRUE,
ACT01-11,Actor Media Server - R-10 chassis,Bluefield_02_L,QSFP28,ST2110_4 (BLU),BLU,243,10.239.4.243,241,10.239.4.241,/29,255.255.255.248,,,,/,,C.52/14,,734452102006,C3,A,TRUE,
ACT01-11,Actor Media Server - R-10 chassis,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,42,233.140.10.42,,,,,,,,/,,C.52/14,,734452102006,C3,A,TRUE,
ACT01-11,Actor Media Server - R-10 chassis,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,42,10.241.210.42,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.52/14,,734452102006,C3,A,TRUE,
ACT01-11,Actor Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,42,10.241.208.42,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as06,Gig1/0/31,lvg-sph-fp-as06/Gig1/0/31,D6A.7081,C.52/14,C-52/44,734452102006,C3,A,TRUE,
ACT01-11,Actor Media Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,42,10.241.209.42,,,/22,255.255.252.0,,lvg-sph-fp-as07,Gig1/0/44,lvg-sph-fp-as07/Gig1/0/44,D6A.7144,C.52/14,C-51/44,734452102006,C3,A,TRUE,
ACT01-11,Actor Media Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,42,10.100.128.42,,,/23,255.255.254.0,,NET04-05,Eth1/11/4,NET04-05/Eth1/11/4,TEMP,C.52/14,C-75/38,734452102006,C3,A,TRUE,
ACT01-11,Actor Media Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,42,10.100.129.42,,,/23,255.255.254.0,,,,/,,C.52/14,,734452102006,C3,A,TRUE,
ACT01-12,Actor Media Server - R-10 chassis,Bluefield_01,QSFP28,ST2110_5 (RED),RED,2,10.238.5.2,1,10.238.5.1,/29,255.255.255.248,,lvg-sph-rv-7s-lf01,Eth1/13/1,lvg-sph-rv-7s-lf01/Eth1/13/1,SM2.7033,C.51/38,C-55/44,734452102018,C4,A,TRUE,
ACT01-12,Actor Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_5 (RED),RED,3,10.238.5.3,1,10.238.5.1,/29,255.255.255.248,,,,/,,C.51/38,,734452102018,C4,A,TRUE,
ACT01-12,Actor Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,43,233.40.10.43,,,,,,,,/,,C.51/38,,734452102018,C4,A,TRUE,
ACT01-12,Actor Media Server - R-10 chassis,Bluefield_02,QSFP28,ST2110_5 (BLU),BLU,2,10.239.5.2,1,10.239.5.1,/29,255.255.255.248,,lvg-sph-bv-7s-lf01,Eth1/13/1,lvg-sph-bv-7s-lf01/Eth1/13/1,SM2.7233,C.51/38,C-55/43,734452102018,C4,A,TRUE,
ACT01-12,Actor Media Server - R-10 chassis,Bluefield_02_L,QSFP28,ST2110_5 (BLU),BLU,3,10.239.5.3,1,10.239.5.1,/29,255.255.255.248,,,,/,,C.51/38,,734452102018,C4,A,TRUE,
ACT01-12,Actor Media Server - R-10 chassis,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,43,233.140.10.43,,,,,,,,/,,C.51/38,,734452102018,C4,A,TRUE,
ACT01-12,Actor Media Server - R-10 chassis,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,43,10.241.210.43,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.51/38,,734452102018,C4,A,TRUE,
ACT01-12,Actor Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,43,10.241.208.43,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as07,Gig1/0/1,lvg-sph-fp-as07/Gig1/0/1,D6A.7101,C.51/38,C-51/44,734452102018,C4,A,TRUE,
ACT01-12,Actor Media Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,43,10.241.209.43,,,/22,255.255.252.0,,lvg-sph-fp-as05,Gig1/0/42,lvg-sph-fp-as05/Gig1/0/42,D6A.7042,C.51/38,C-54/40,734452102018,C4,A,TRUE,
ACT01-12,Actor Media Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,43,10.100.128.43,,,/23,255.255.254.0,,NET04-05,Eth1/12/1,NET04-05/Eth1/12/1,TEMP,C.51/38,C-75/38,734452102018,C4,A,TRUE,
ACT01-12,Actor Media Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,43,10.100.129.43,,,/23,255.255.254.0,,,,/,,C.51/38,,734452102018,C4,A,TRUE,
ACT01-13,Actor Media Server - R-10 chassis,Bluefield_01,QSFP28,ST2110_5 (RED),RED,18,10.238.5.18,17,10.238.5.17,/29,255.255.255.248,,lvg-sph-rv-7s-lf01,Eth1/13/3,lvg-sph-rv-7s-lf01/Eth1/13/3,SM2.7035,C.51/26,C-55/44,73665312204,C5,A,TRUE,
ACT01-13,Actor Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_5 (RED),RED,19,10.238.5.19,17,10.238.5.17,/29,255.255.255.248,,,,/,,C.51/26,,73665312204,C5,A,TRUE,
ACT01-13,Actor Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,44,233.40.10.44,,,,,,,,/,,C.51/26,,73665312204,C5,A,TRUE,
ACT01-13,Actor Media Server - R-10 chassis,Bluefield_02,QSFP28,ST2110_5 (BLU),BLU,18,10.239.5.18,17,10.239.5.17,/29,255.255.255.248,,lvg-sph-bv-7s-lf01,Eth1/13/3,lvg-sph-bv-7s-lf01/Eth1/13/3,SM2.7235,C.51/26,C-55/43,73665312204,C5,A,TRUE,
ACT01-13,Actor Media Server - R-10 chassis,Bluefield_02_L,QSFP28,ST2110_5 (BLU),BLU,19,10.239.5.19,17,10.239.5.17,/29,255.255.255.248,,,,/,,C.51/26,,73665312204,C5,A,TRUE,
ACT01-13,Actor Media Server - R-10 chassis,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,44,233.140.10.44,,,,,,,,/,,C.51/26,,73665312204,C5,A,TRUE,
ACT01-13,Actor Media Server - R-10 chassis,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,44,10.241.210.44,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.51/26,,73665312204,C5,A,TRUE,
ACT01-13,Actor Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,44,10.241.208.44,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as07,Gig1/0/7,lvg-sph-fp-as07/Gig1/0/7,D6A.7107,C.51/26,C-51/44,73665312204,C5,A,TRUE,
ACT01-13,Actor Media Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,44,10.241.209.44,,,/22,255.255.252.0,,lvg-sph-fp-as05,Gig1/0/44,lvg-sph-fp-as05/Gig1/0/44,D6A.7044,C.51/26,C-54/40,73665312204,C5,A,TRUE,
ACT01-13,Actor Media Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,44,10.100.128.44,,,/23,255.255.254.0,,NET04-05,Eth1/12/2,NET04-05/Eth1/12/2,TEMP,C.51/26,C-75/38,73665312204,C5,A,TRUE,
ACT01-13,Actor Media Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,44,10.100.129.44,,,/23,255.255.254.0,,,,/,,C.51/26,,73665312204,C5,A,TRUE,
ACT01-14,Actor Media Server - R-10 chassis,Bluefield_01,QSFP28,ST2110_5 (RED),RED,34,10.238.5.34,33,10.238.5.33,/29,255.255.255.248,,lvg-sph-rv-7s-lf01,Eth1/14/1,lvg-sph-rv-7s-lf01/Eth1/14/1,SM2.7037,C.51/14,C-55/44,734452102004,C6,A,TRUE,
ACT01-14,Actor Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_5 (RED),RED,35,10.238.5.35,33,10.238.5.33,/29,255.255.255.248,,,,/,,C.51/14,,734452102004,C6,A,TRUE,
ACT01-14,Actor Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,45,233.40.10.45,,,,,,,,/,,C.51/14,,734452102004,C6,A,TRUE,
ACT01-14,Actor Media Server - R-10 chassis,Bluefield_02,QSFP28,ST2110_5 (BLU),BLU,34,10.239.5.34,33,10.239.5.33,/29,255.255.255.248,,lvg-sph-bv-7s-lf01,Eth1/14/1,lvg-sph-bv-7s-lf01/Eth1/14/1,SM2.7237,C.51/14,C-55/43,734452102004,C6,A,TRUE,
ACT01-14,Actor Media Server - R-10 chassis,Bluefield_02_L,QSFP28,ST2110_5 (BLU),BLU,35,10.239.5.35,33,10.239.5.33,/29,255.255.255.248,,,,/,,C.51/14,,734452102004,C6,A,TRUE,
ACT01-14,Actor Media Server - R-10 chassis,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,45,233.140.10.45,,,,,,,,/,,C.51/14,,734452102004,C6,A,TRUE,
ACT01-14,Actor Media Server - R-10 chassis,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,45,10.241.210.45,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.51/14,,734452102004,C6,A,TRUE,
ACT01-14,Actor Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,45,10.241.208.45,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as07,Gig1/0/13,lvg-sph-fp-as07/Gig1/0/13,D6A.7113,C.51/14,C-51/44,734452102004,C6,A,TRUE,
ACT01-14,Actor Media Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,45,10.241.209.45,,,/22,255.255.252.0,,lvg-sph-fp-as06,Gig1/0/38,lvg-sph-fp-as06/Gig1/0/38,D6A.7088,C.51/14,C-52/44,734452102004,C6,A,TRUE,
ACT01-14,Actor Media Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,45,10.100.128.45,,,/23,255.255.254.0,,NET04-05,Eth1/12/3,NET04-05/Eth1/12/3,TEMP,C.51/14,C-75/38,734452102004,C6,A,TRUE,
ACT01-14,Actor Media Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,45,10.100.129.45,,,/23,255.255.254.0,,,,/,,C.51/14,,734452102004,C6,A,TRUE,
ACT01-15,Actor Media Server - R-10 chassis,Bluefield_01,QSFP28,ST2110_5 (RED),RED,50,10.238.5.50,49,10.238.5.49,/29,255.255.255.248,,lvg-sph-rv-7s-lf01,Eth1/14/3,lvg-sph-rv-7s-lf01/Eth1/14/3,SM2.7039,C.50/38,C-55/44,734452102023,C7,A,TRUE,
ACT01-15,Actor Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_5 (RED),RED,51,10.238.5.51,49,10.238.5.49,/29,255.255.255.248,,,,/,,C.50/38,,734452102023,C7,A,TRUE,
ACT01-15,Actor Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,46,233.40.10.46,,,,,,,,/,,C.50/38,,734452102023,C7,A,TRUE,
ACT01-15,Actor Media Server - R-10 chassis,Bluefield_02,QSFP28,ST2110_5 (BLU),BLU,50,10.239.5.50,49,10.239.5.49,/29,255.255.255.248,,lvg-sph-bv-7s-lf01,Eth1/14/3,lvg-sph-bv-7s-lf01/Eth1/14/3,SM2.7239,C.50/38,C-55/43,734452102023,C7,A,TRUE,
ACT01-15,Actor Media Server - R-10 chassis,Bluefield_02_L,QSFP28,ST2110_5 (BLU),BLU,51,10.239.5.51,49,10.239.5.49,/29,255.255.255.248,,,,/,,C.50/38,,734452102023,C7,A,TRUE,
ACT01-15,Actor Media Server - R-10 chassis,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,46,233.140.10.46,,,,,,,,/,,C.50/38,,734452102023,C7,A,TRUE,
ACT01-15,Actor Media Server - R-10 chassis,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,46,10.241.210.46,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.50/38,,734452102023,C7,A,TRUE,
ACT01-15,Actor Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,46,10.241.208.46,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as07,Gig1/0/19,lvg-sph-fp-as07/Gig1/0/19,D6A.7119,C.50/38,C-51/44,734452102023,C7,A,TRUE,
ACT01-15,Actor Media Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,46,10.241.209.46,,,/22,255.255.252.0,,lvg-sph-fp-as06,Gig1/0/40,lvg-sph-fp-as06/Gig1/0/40,D6A.7090,C.50/38,C-52/44,734452102023,C7,A,TRUE,
ACT01-15,Actor Media Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,46,10.100.128.46,,,/23,255.255.254.0,,NET04-05,Eth1/12/4,NET04-05/Eth1/12/4,TEMP,C.50/38,C-75/38,734452102023,C7,A,TRUE,
ACT01-15,Actor Media Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,46,10.100.129.46,,,/23,255.255.254.0,,,,/,,C.50/38,,734452102023,C7,A,TRUE,
ACT01-16,Actor Media Server - R-10 chassis,Bluefield_01,QSFP28,ST2110_5 (RED),RED,130,10.238.5.130,129,10.238.5.129,/29,255.255.255.248,,lvg-sph-rv-7s-lf01,Eth1/19/1,lvg-sph-rv-7s-lf01/Eth1/19/1,SM2.7041,C.50/26,C-55/44,734452102020,D1,A,TRUE,
ACT01-16,Actor Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_5 (RED),RED,131,10.238.5.131,129,10.238.5.129,/29,255.255.255.248,,,,/,,C.50/26,,734452102020,D1,A,TRUE,
ACT01-16,Actor Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,47,233.40.10.47,,,,,,,,/,,C.50/26,,734452102020,D1,A,TRUE,
ACT01-16,Actor Media Server - R-10 chassis,Bluefield_02,QSFP28,ST2110_5 (BLU),BLU,130,10.239.5.130,129,10.239.5.129,/29,255.255.255.248,,lvg-sph-bv-7s-lf01,Eth1/19/1,lvg-sph-bv-7s-lf01/Eth1/19/1,SM2.7241,C.50/26,C-55/43,734452102020,D1,A,TRUE,
ACT01-16,Actor Media Server - R-10 chassis,Bluefield_02_L,QSFP28,ST2110_5 (BLU),BLU,131,10.239.5.131,129,10.239.5.129,/29,255.255.255.248,,,,/,,C.50/26,,734452102020,D1,A,TRUE,
ACT01-16,Actor Media Server - R-10 chassis,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,47,233.140.10.47,,,,,,,,/,,C.50/26,,734452102020,D1,A,TRUE,
ACT01-16,Actor Media Server - R-10 chassis,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,47,10.241.210.47,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.50/26,,734452102020,D1,A,TRUE,
ACT01-16,Actor Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,47,10.241.208.47,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as07,Gig1/0/25,lvg-sph-fp-as07/Gig1/0/25,D6A.7125,C.50/26,C-51/44,734452102020,D1,A,TRUE,
ACT01-16,Actor Media Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,47,10.241.209.47,,,/22,255.255.252.0,,lvg-sph-fp-as06,Gig1/0/42,lvg-sph-fp-as06/Gig1/0/42,D6A.7092,C.50/26,C-52/44,734452102020,D1,A,TRUE,
ACT01-16,Actor Media Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,47,10.100.128.47,,,/23,255.255.254.0,,NET04-05,Eth1/13/1,NET04-05/Eth1/13/1,TEMP,C.50/26,C-75/38,734452102020,D1,A,TRUE,
ACT01-16,Actor Media Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,47,10.100.129.47,,,/23,255.255.254.0,,,,/,,C.50/26,,734452102020,D1,A,TRUE,
ACT01-17,Actor Media Server - R-10 chassis,Bluefield_01,QSFP28,ST2110_5 (RED),RED,146,10.238.5.146,145,10.238.5.145,/29,255.255.255.248,,lvg-sph-rv-7s-lf01,Eth1/19/3,lvg-sph-rv-7s-lf01/Eth1/19/3,SM2.7043,C.50/14,C-55/44,734452102011,D2,A,TRUE,
ACT01-17,Actor Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_5 (RED),RED,147,10.238.5.147,145,10.238.5.145,/29,255.255.255.248,,,,/,,C.50/14,,734452102011,D2,A,TRUE,
ACT01-17,Actor Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,48,233.40.10.48,,,,,,,,/,,C.50/14,,734452102011,D2,A,TRUE,
ACT01-17,Actor Media Server - R-10 chassis,Bluefield_02,QSFP28,ST2110_5 (BLU),BLU,146,10.239.5.146,145,10.239.5.145,/29,255.255.255.248,,lvg-sph-bv-7s-lf01,Eth1/19/3,lvg-sph-bv-7s-lf01/Eth1/19/3,SM2.7243,C.50/14,C-55/43,734452102011,D2,A,TRUE,
ACT01-17,Actor Media Server - R-10 chassis,Bluefield_02_L,QSFP28,ST2110_5 (BLU),BLU,147,10.239.5.147,145,10.239.5.145,/29,255.255.255.248,,,,/,,C.50/14,,734452102011,D2,A,TRUE,
ACT01-17,Actor Media Server - R-10 chassis,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,48,233.140.10.48,,,,,,,,/,,C.50/14,,734452102011,D2,A,TRUE,
ACT01-17,Actor Media Server - R-10 chassis,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,48,10.241.210.48,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.50/14,,734452102011,D2,A,TRUE,
ACT01-17,Actor Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,48,10.241.208.48,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as07,Gig1/0/31,lvg-sph-fp-as07/Gig1/0/31,D6A.7131,C.50/14,C-51/44,734452102011,D2,A,TRUE,
ACT01-17,Actor Media Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,48,10.241.209.48,,,/22,255.255.252.0,,lvg-sph-fp-as06,Gig1/0/44,lvg-sph-fp-as06/Gig1/0/44,D6A.7094,C.50/14,C-52/44,734452102011,D2,A,TRUE,
ACT01-17,Actor Media Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,48,10.100.128.48,,,/23,255.255.254.0,,NET04-05,Eth1/13/2,NET04-05/Eth1/13/2,TEMP,C.50/14,C-75/38,734452102011,D2,A,TRUE,
ACT01-17,Actor Media Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,48,10.100.129.48,,,/23,255.255.254.0,,,,/,,C.50/14,,734452102011,D2,A,TRUE,
ACT01-18,Actor Media Server - R-10 chassis,Bluefield_01,QSFP28,ST2110_5 (RED),RED,162,10.238.5.162,161,10.238.5.161,/29,255.255.255.248,,lvg-sph-rv-7s-lf01,Eth1/20/1,lvg-sph-rv-7s-lf01/Eth1/20/1,SM2.7045,C.61/38,C-55/44,734452102022,D3,A,TRUE,
ACT01-18,Actor Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_5 (RED),RED,163,10.238.5.163,161,10.238.5.161,/29,255.255.255.248,,,,/,,C.61/38,,734452102022,D3,A,TRUE,
ACT01-18,Actor Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,49,233.40.10.49,,,,,,,,/,,C.61/38,,734452102022,D3,A,TRUE,
ACT01-18,Actor Media Server - R-10 chassis,Bluefield_02,QSFP28,ST2110_5 (BLU),BLU,162,10.239.5.162,161,10.239.5.161,/29,255.255.255.248,,lvg-sph-bv-7s-lf01,Eth1/20/1,lvg-sph-bv-7s-lf01/Eth1/20/1,SM2.7245,C.61/38,C-55/43,734452102022,D3,A,TRUE,
ACT01-18,Actor Media Server - R-10 chassis,Bluefield_02_L,QSFP28,ST2110_5 (BLU),BLU,163,10.239.5.163,161,10.239.5.161,/29,255.255.255.248,,,,/,,C.61/38,,734452102022,D3,A,TRUE,
ACT01-18,Actor Media Server - R-10 chassis,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,49,233.140.10.49,,,,,,,,/,,C.61/38,,734452102022,D3,A,TRUE,
ACT01-18,Actor Media Server - R-10 chassis,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,49,10.241.210.49,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.61/38,,734452102022,D3,A,TRUE,
ACT01-18,Actor Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,49,10.241.208.49,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as08,Gig1/0/1,lvg-sph-fp-as08/Gig1/0/1,D6A.7151,C.61/38,C-60/44,734452102022,D3,A,TRUE,
ACT01-18,Actor Media Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,49,10.241.209.49,,,/22,255.255.252.0,,lvg-sph-fp-as09,Gig1/0/20,lvg-sph-fp-as09/Gig1/0/20,D6A.7220,C.61/38,C-59/44,734452102022,D3,A,TRUE,
ACT01-18,Actor Media Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,49,10.100.128.49,,,/23,255.255.254.0,,NET04-05,Eth1/13/3,NET04-05/Eth1/13/3,TEMP,C.61/38,C-75/38,734452102022,D3,A,TRUE,
ACT01-18,Actor Media Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,49,10.100.129.49,,,/23,255.255.254.0,,,,/,,C.61/38,,734452102022,D3,A,TRUE,
ACT01-19,Actor Media Server - R-10 chassis,Bluefield_01,QSFP28,ST2110_5 (RED),RED,178,10.238.5.178,177,10.238.5.177,/29,255.255.255.248,,lvg-sph-rv-7s-lf01,Eth1/20/3,lvg-sph-rv-7s-lf01/Eth1/20/3,SM2.7047,C.61/26,C-55/44,734452102028,D4,A,TRUE,
ACT01-19,Actor Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_5 (RED),RED,179,10.238.5.179,177,10.238.5.177,/29,255.255.255.248,,,,/,,C.61/26,,734452102028,D4,A,TRUE,
ACT01-19,Actor Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,50,233.40.10.50,,,,,,,,/,,C.61/26,,734452102028,D4,A,TRUE,
ACT01-19,Actor Media Server - R-10 chassis,Bluefield_02,QSFP28,ST2110_5 (BLU),BLU,178,10.239.5.178,177,10.239.5.177,/29,255.255.255.248,,lvg-sph-bv-7s-lf01,Eth1/20/3,lvg-sph-bv-7s-lf01/Eth1/20/3,SM2.7247,C.61/26,C-55/43,734452102028,D4,A,TRUE,
ACT01-19,Actor Media Server - R-10 chassis,Bluefield_02_L,QSFP28,ST2110_5 (BLU),BLU,179,10.239.5.179,177,10.239.5.177,/29,255.255.255.248,,,,/,,C.61/26,,734452102028,D4,A,TRUE,
ACT01-19,Actor Media Server - R-10 chassis,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,50,233.140.10.50,,,,,,,,/,,C.61/26,,734452102028,D4,A,TRUE,
ACT01-19,Actor Media Server - R-10 chassis,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,50,10.241.210.50,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.61/26,,734452102028,D4,A,TRUE,
ACT01-19,Actor Media Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,50,10.241.208.50,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as08,Gig1/0/7,lvg-sph-fp-as08/Gig1/0/7,D6A.7157,C.61/26,C-60/44,734452102028,D4,A,TRUE,
ACT01-19,Actor Media Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,50,10.241.209.50,,,/22,255.255.252.0,,lvg-sph-fp-as09,Gig1/0/22,lvg-sph-fp-as09/Gig1/0/22,D6A.7222,C.61/26,C-59/44,734452102028,D4,A,TRUE,
ACT01-19,Actor Media Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,50,10.100.128.50,,,/23,255.255.254.0,,NET04-05,Eth1/13/4,NET04-05/Eth1/13/4,TEMP,C.61/26,C-75/38,734452102028,D4,A,TRUE,
ACT01-19,Actor Media Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,50,10.100.129.50,,,/23,255.255.254.0,,,,/,,C.61/26,,734452102028,D4,A,TRUE,
ACT01-20,Actor Media Server - R-10 chassis,Bluefield_01,QSFP28,ST2110_5 (RED),RED,194,10.238.5.194,193,10.238.5.193,/29,255.255.255.248,,lvg-sph-rv-7s-lf01,Eth1/21/1,lvg-sph-rv-7s-lf01/Eth1/21/1,SM2.7049,C.61/14,C-55/44,734452102009,D5,A,TRUE,
ACT01-20,Actor Media Server - R-10 chassis,Bluefield_01_L,QSFP28,ST2110_5 (RED),RED,195,10.238.5.195,193,10.238.5.193,/29,255.255.255.248,,,,/,,C.61/14,,734452102009,D5,A,TRUE,
ACT01-20,Actor Media Server - R-10 chassis,Bluefield_01_M,QSFP28,Multicast_RED,N/A,51,233.40.10.51,,,,,,,,/,,C.61/14,,734452102009,D5,A,TRUE,
